storage_id,motherboard_id,storage_capacity,storage_type,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_form_factor,motherboard_ram_type,storage_m2_slot_ok,label
f5307b7a-ecee-44ce-892a-761fc908de07,e2c207a7-8b7b-47b4-926e-9571592fe3ca,500.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280|2580|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 8}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",EATX,DDR5,1,1
377566ee-ee2d-4869-a071-9df0ca4e0f64,90b969bb-3094-40f9-97ec-1bbe605fd0d7,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac2281594acde48fd3f9""}]",Mini ITX,DDR4,1,1
95f76173-a2a2-4eef-9ab0-096b89486249,6cb56c8e-59d6-4ac3-89e2-d29f6d728b5e,4000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abfcb3d0c7b56c55ec8f""}]",Mini ITX,DDR5,1,1
317519ba-8540-4f5e-9dfc-7f356dc58b15,515b1762-22d7-4064-845d-455cdd01f14f,500.0,HDD,"2.5""",SATA 3.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abc2843b62bf624cd1bd""}]",ATX,DDR5,0,0
e30d9f6d-481b-41c6-bfaa-945ce8b55712,a44dece8-bd54-4f5d-a185-a6fa74c2a79d,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac3e7d50ea7030493c8d""}]",Mini ITX,DDR5,1,1
1ff1b67b-9ebe-4c8f-8b32-74458509e529,97be2552-4dd9-44f9-aa96-0147aa92102a,2000.0,,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 2, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR5,1,1
6bcd4521-86cf-41f6-80ee-4a437e297442,2be0e9b1-7d13-419a-8296-c360b8d8edcc,500.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2280|22110,"[{""gen"": ""5.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab7e3722c3e205bcf574""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ab7e3722c3e205bcf575""}]",EATX,DDR5,0,0
4c016e5a-c038-483b-a3e3-d5a32a4e0655,26638e1d-9239-4909-ab05-d3ea6057fbdc,500.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}]",Mini ITX,DDR5,1,1
3b87d478-4ea8-4dcd-9f5f-8ff2b43e7a5f,abdc69ce-7df0-4f10-8d40-972d15602aab,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16}]",Micro ATX,DDR5,1,1
64df8c53-d7fc-4303-ba89-5603bd3bae94,027c71c1-2dd7-44de-b45b-075050b801bf,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab5f81594acde48f889b""}]",Mini ITX,DDR4,1,1
5bf2d8d1-f544-4656-84f1-08e6d99eef43,38d00f41-76c6-4604-837a-5f93ed69c41c,8000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab9bfe073ff824ef638a""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab9bfe073ff824ef638b""}]",Micro ATX,DDR4,1,1
2b31ab50-6381-4772-9be3-f5f339297faf,1f57f721-41ab-42a9-8a29-c6bc78f9d327,6000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab8075ef0cf5df012706""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab8075ef0cf5df012707""}]",Micro ATX,DDR5,0,0
55d2cf80-fb57-4d8d-9e63-d2dba8d813d2,c6d47f12-d515-4796-badc-a484788032fe,4000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2280|2580|22110|25110,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 2}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR5,1,1
4dccb282-2d07-4f7a-9a4a-3d28d9af468c,44a62578-caa7-4682-951b-e57c3c16eb97,2000.0,HDD,"2.5""",SATA 6.0 Gb/s,false,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3abb675ef0cf5df0143b7""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3abb675ef0cf5df0143b8""}]",EATX,DDR4,0,0
eaa4a73a-f649-4040-a009-1d7087fcb0f7,914796fd-1954-46e5-ac86-ba505e4d471a,128.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac24fe073ff824ef989c""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac24fe073ff824ef989d""}]",Micro ATX,DDR4,0,0
fc9e0f0a-c28d-4018-8421-195b6ada62e5,45143eb0-44eb-4f88-a6c8-38fc8e000270,500.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",ATX,DDR5,0,0
a94ec858-4af5-4652-ad26-10fb897e7dc1,ca1846f9-7d3e-45e7-b77a-7e0da4f868fb,18000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac4e744e69396d560d11""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac4e744e69396d560d12""}]",ATX,DDR4,0,0
d5408b86-8cc7-4b7b-b45b-054b9f934221,f8bf3911-b17e-456d-991a-752540354be9,512.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2260|2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,1,1
c6ebf828-d217-4d25-a32d-b92a3be40d13,e901625b-ec65-4184-9dae-4efb98a6a74a,10000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2260|2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac7c3722c3e205bd5ad3""}]",Mini ITX,DDR4,0,0
b41b8b78-7814-41ce-9fae-e2bc84c60339,fbdba9a0-a8a0-47b1-b7b6-e7124896ef6d,500.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3acb11698c6213208f729""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3acb11698c6213208f72a""}]",Micro ATX,DDR4,1,1
bbba1a56-ece3-4173-9727-763d17311425,39abfe36-9ead-4db7-bf8d-8960f6c7250e,250.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR4,0,0
42399780-94a4-4b6f-abce-bac269ff8523,b1d2d4ec-41cd-41c4-912b-6ce5297bbdbc,500.0,HDD,"2.5""",SATA 6.0 Gb/s,false,2260|2280|22110,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac3f744e69396d56093d""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 8, ""_id"": ""69b3ac3f744e69396d56093e""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac3f744e69396d56093f""}]",XL ATX,DDR4,0,0
beb0bf73-1e15-4ae6-be4e-ecc8a9bbfd6d,f299a208-b0c4-412d-a65b-1a916e2e3e93,2000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3aca24fd4af70a34a2cbb""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3aca24fd4af70a34a2cbc""}]",ATX,DDR4,0,0
a44e42c0-edfa-4d00-a68a-27f820990385,9cbb43eb-c770-4fba-970d-06eb2919bb7e,512.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac3e4fd4af70a34a03fd""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac3e4fd4af70a34a03fe""}]",ATX,DDR5,0,0
7882f4de-f538-4840-b048-cc9b79633c20,b8b7d445-76b2-4d85-964d-88b2ab61f408,4000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac5fb3d0c7b56c562056""}]",ATX,DDR5,0,0
56749981-deec-45a1-bbaa-bd2de04d6f9c,cf3d86de-1e5b-4995-84fc-95f0b85bb986,480.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",ATX,DDR5,0,0
c0fc0f60-8d1b-46e3-9187-5c4727a9a299,ebc00f18-5b95-4c9f-a8a6-edb10bc86eba,256.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac883722c3e205bd5f20""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac883722c3e205bd5f21""}]",ATX,DDR4,1,1
21a00f0f-42f7-4452-a011-df36b3723b9a,7aa62ff8-89f4-413a-92b6-b7e820733719,2000.0,HDD,"3.5""",SAS 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abf781594acde48fc351""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3abf781594acde48fc352""}, {""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3abf781594acde48fc353""}]",ATX,DDR4,0,0
95f76173-a2a2-4eef-9ab0-096b89486249,ba86af31-36e2-4049-ba80-3e4e35cb63e2,4000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ac44744e69396d560b8b""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac44744e69396d560b8c""}]",ATX,DDR4,1,1
a78d92bf-8339-4a1c-b897-d1ed7642954f,4b51b57e-57c0-4baa-9bc8-f57d5432c33e,2000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abb681594acde48fa808""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abb681594acde48fa809""}]",Micro ATX,DDR4,0,0
aca3b489-3c23-4dca-acc8-a566e5e10ff6,dacb2fa8-d21c-4737-9fea-5c52abf417f0,120.0,SSD,PCIe,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac7636a2b96d5d841585""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac7636a2b96d5d841586""}]",Micro ATX,DDR4,0,1
f3b2ce0c-a86d-41c8-9026-63364c608274,d50c1b35-b9ff-42e8-a1a5-d452e3992481,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280|22110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac773722c3e205bd58e6""}]",ATX,DDR4,1,1
1c0a799a-bb4d-4c1f-8a2d-c00d979f3980,bffa82fe-d9d3-496b-9ba9-70f20c3396a6,80.0,HDD,"2.5""",SATA 1.5 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1}]",ATX,DDR4,0,0
5094e66f-742b-4c35-a3ef-d61deed81d01,e0d41b7f-f819-475f-abfc-a1096b2c776f,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aca13f8fd0c825de7028""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3aca13f8fd0c825de7029""}]",ATX,DDR3,1,1
2a3ac29e-02ac-4556-9e61-32ad52cbadb2,e440b88c-aea6-4a76-a60b-569344e309ae,1000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2280|2580|22110|25110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac874fd4af70a34a259d""}]",ATX,DDR5,1,1
45d3947e-b087-49cb-ad6d-6c110dc2cfd4,b5b3c714-5c77-40c4-9119-30210a9a5436,500.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac50744e69396d560d6f""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3ac50744e69396d560d70""}]",ATX,DDR4,1,1
e58e7721-a7f6-4c4e-896d-0ce73ed7340a,67224966-24aa-4efb-a389-b0c7391cea0d,20000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abce75ef0cf5df014e26""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abce75ef0cf5df014e27""}]",ATX,DDR5,0,0
1601fcdd-f2bb-4efb-8d27-2fabe918e880,e2458d5a-2622-4ea6-981f-63dd06ae6515,1000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac73fe073ff824efc01c""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac73fe073ff824efc01d""}]",ATX,DDR4,0,0
8d7eca45-af74-44c5-a4e6-e8582b5ff0c5,c84abe70-f175-4239-a011-96c11a825dea,1000.0,HDD,"3.5""",SATA 3.0 Gb/s,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac6d4fd4af70a34a19cf""}]",ATX,DDR4,0,0
56749981-deec-45a1-bbaa-bd2de04d6f9c,1131b4cd-a87f-4223-b120-c21134b69d9a,480.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab631698c62132086020""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab631698c62132086021""}]",ATX,DDR4,0,0
b5c0552f-786d-432c-b8ef-4edc46b9a55e,20d00588-4011-47ea-a5ae-1d1af0fceb29,1000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR4,0,0
c95ae6c5-5108-4d88-b9cb-f187dc359e20,8c6c740f-d0e2-4155-87eb-7b3311d5fb3e,14000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac0b4fd4af70a349eddf""}]",Micro ATX,DDR4,0,0
8b371e30-3e9e-427f-a2cb-a6a35aab07f3,283dce89-f330-4a1f-a75c-a86274f9ed58,1000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2242|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab913722c3e205bcfaa7""}]",Mini ITX,DDR4,1,1
8a489e35-e800-4c3a-b4b8-3e933ec9f458,ec419c63-299f-481e-8bc7-1f5365f9104a,512.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac8a81594acde490096c""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac8a81594acde490096d""}]",ATX,DDR4,0,0
61e16fc5-4ecb-4381-8261-4f6eadf6eef8,2554874d-1422-4ab2-a483-30300365d185,256.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280|22110,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab8ace32fbd0888307cc""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 8, ""_id"": ""69b3ab8ace32fbd0888307cd""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ab8ace32fbd0888307ce""}]",ATX,DDR4,1,1
d07d89f0-1e60-495f-b741-92acd4febc7a,714b2d10-7a57-422e-a54e-fa1d987da657,2000.0,HDD,"3.5""",SATA 3.0 Gb/s,false,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abe9b27c54a042cffe1d""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abe9b27c54a042cffe1e""}]",Micro ATX,DDR4,0,0
5fbffb80-5c1f-4525-8bb8-ee2b81749ed2,5bfb4d28-8451-4d5c-876b-21f2b31a72d4,240.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3abc2843b62bf624cd1a0""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3abc2843b62bf624cd1a1""}]",ATX,DDR4,0,0
f740bad7-6672-4939-a826-c7bb38314c00,3b4e7120-4469-4711-8e82-42257c906e3b,4000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aba63f8fd0c825ddf680""}]",Micro ATX,DDR5,1,1
1cc23c12-8770-4b7a-85c4-0e9d9a0372e3,578dd4db-da0c-4ad4-999c-4756a39b6ffe,2000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abcbb27c54a042cff0a1""}]",ATX,DDR5,1,1
440647a8-2ffb-449b-b86d-265535376f20,81efc836-4c66-48bc-bf0d-660982e96a35,500.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac1ffe073ff824ef962a""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac1ffe073ff824ef962b""}]",ATX,DDR4,1,1
e3805de8-b6da-4b69-a76f-c2f631f2df1f,efaddae0-cc89-4255-98f7-ca67aa699640,3000.0,HDD,"3.5""",SAS 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac98b3d0c7b56c563696""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac98b3d0c7b56c563697""}]",ATX,DDR4,0,0
6640a7d7-4efe-43aa-90c1-713602edeebe,0f7c4c01-d254-49cc-a408-9fd5f07f90b0,4000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ab5d75ef0cf5df0113a4""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab5d75ef0cf5df0113a5""}]",EATX,DDR4,1,1
3f800a1e-521a-4f4e-b772-3a3c94f35f84,d2f367c4-6b3a-440e-8d32-2133c8f579b3,120.0,SSD,"3.5""",SATA 6.0 Gb/s,false,2280|2580|22110|25110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac6fce32fbd0888375d8""}]",EATX,DDR5,0,0
52e52933-0eea-4d93-930e-dd8a5d5b267d,6be99d2a-6012-4daf-8a20-2c5cfa51e352,2000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abf375ef0cf5df0160b4""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3abf375ef0cf5df0160b5""}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abf375ef0cf5df0160b6""}]",Micro ATX,DDR4,0,0
f70cadd2-2c90-404c-a703-6eff9ea6ceb8,c9f366f0-fdd6-4006-bb6e-d279f20fc6b3,750.0,HDD,"2.5""",SATA 3.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac4cce32fbd088836516""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac4cce32fbd088836517""}]",ATX,DDR5,0,0
db3deedc-8868-4314-87e2-98931a5d8818,859b521b-6e68-4923-80ac-717bcde467fe,500.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR5,1,1
6ea8150f-5b5e-411f-a498-95e466197d5a,936185bb-4c5e-4ce0-985a-498c9ef6a9f5,3000.0,HDD,"2.5""",SATA 6.0 Gb/s,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac113722c3e205bd28f4""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac113722c3e205bd28f5""}]",ATX,DDR3,0,0
3b3b346a-b265-4de6-b7b5-460f6ee0b9bd,8f8ba6a6-0f76-45b2-b4e9-4b26c111ba22,512.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac1eb27c54a042d013f9""}]",Micro ATX,DDR5,1,1
e4eff8bb-6d38-4e2d-80ed-7a1e3acefba6,833741a5-b27a-4a59-8185-24cd5bc1583c,512.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac2381594acde48fd46a""}]",ATX,DDR5,0,0
4b9d6a98-f912-4143-bad3-5e3e19c6b93f,8b13d0c4-31a3-48f4-ba54-17acfb4d4170,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac02843b62bf624ce5ac""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac02843b62bf624ce5ad""}]",Micro ATX,DDR4,1,1
511056ea-6367-4a02-b0b7-b59def1c8c2a,5bef5378-7640-451b-9401-e01a490c848b,1000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3abc2c0db8dfe4bc72736""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3abc2c0db8dfe4bc72737""}]",ATX,DDR4,0,0
e4383881-4bc7-40ac-87af-574a925e51f5,8376e373-fd93-468e-92dd-d7a41ebe9218,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,1,1
c9b4569d-13ea-405f-99f7-0bf386b26d2b,acbfdf88-6ba3-4417-892e-73ca83ad386c,500.0,SSD,M.2-2280,M.2 SATA,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac2c3f8fd0c825de36ba""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac2c3f8fd0c825de36bb""}]",ATX,DDR4,0,0
f44364f9-f455-418a-bcde-45cadcdd7cbe,8f6d5701-713e-45fa-aa12-751e133f2d91,960.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 7, ""lanes"": 16, ""_id"": ""69b3ac1ec0db8dfe4bc75589""}]",SSI CEB,DDR4,0,0
918bd752-6556-40c0-b77a-3bf003313e0f,96292ac1-7da8-414c-bc0e-146ef23efafd,480.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac1e3722c3e205bd30bf""}]",Mini ITX,DDR3,0,0
af77bd1a-ce5d-4943-8bbb-b74bd5f0dcb1,e5caeb3a-d368-4bfe-a070-15599ee74678,1000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ac96744e69396d562cc5""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac96744e69396d562cc6""}]",ATX,DDR4,1,1
