cooler_id,case_id,cooler_fan_size,cooler_fan_quantity,radiator_size,cooler_height,case_cooler_clearance,height_difference,cooler_case_height_ok,case_form_factor,label
1cb940a1-2904-4718-b027-cf00bb097252,3d37026d-11aa-4f39-a707-d437542c6fed,,,,47.0,175.0,128.0,1,ATX Mid Tower,1
3019fc1d-2db5-4481-bda1-a467bb147593,b7459c95-9585-4aaf-8a04-3c9872a7fcf5,,,,45.0,172.0,127.0,1,ATX Mid Tower,1
153c9567-9405-47f2-adae-1817e2e7267c,6ee74e8f-a61d-43c2-ba63-42672dbbf95e,,,,159.0,85.0,-74.0,0,Mini ITX Tower,0
446b7391-10e1-427d-bb36-5ac469294dce,38128e27-09da-4be5-bb84-5b29685cebc1,,,,160.0,145.0,-15.0,0,ATX Mid Tower,0
cda2ebdc-f23f-4efb-9d8d-53dca155bfdb,3028e277-92c3-4114-aad6-55b47c20476a,,,,67.0,200.0,133.0,1,EATX Full Tower,1
848dabc7-c3c5-4cdf-b446-ea030552d130,a847665f-da50-437b-a9ef-e89ada1bc75b,,,,159.0,140.0,-19.0,0,Mini ITX Tower,0
ab6c02eb-a9fd-44f7-a860-b12160ca3cfd,15624d8f-0767-4111-8291-c842421181d5,,,,152.0,45.0,-107.0,0,Mini ITX Tower,0
d5ffc157-47f8-47b0-90ce-3ac767255e11,099276b7-c6c6-45a0-b4dd-079fbbf847cd,,,,157.0,173.0,16.0,1,ATX Mid Tower,1
3bca2c70-ba58-45a2-82b8-4ff5cf8dfe29,fabde648-c0d1-41c9-afde-648f986d9fcd,,,,166.0,160.0,-6.0,0,ATX Mid Tower,0
91aeff21-010c-49c2-937d-5be9e1a46b72,abffaabd-4ed7-4d4e-b631-67f3770e4feb,,,,160.0,181.0,21.0,1,ATX Mid Tower,1
cc9f09c9-6b20-4621-b2e6-40b25f1dd680,9b6db1b1-0396-49e3-be4f-b53d6039ba47,,,,155.0,166.0,11.0,1,Micro ATX Mid Tower,1
9aafd387-130b-4f5e-8128-42963b48f767,1354b86c-6b0a-4cec-af9d-d4ad0e596a50,120.0,2,,155.0,190.0,35.0,1,ATX Full Tower,1
1db0a4d0-2426-4e63-8ae0-7198adc97ebf,6ca3225c-8fe8-4517-aa7a-39bf333757b0,,,,74.0,165.0,91.0,1,ATX Mid Tower,1
a42e572b-883d-44be-8375-7c56f96d68c2,d2998b94-1514-4d3c-9828-3653067af284,,,,152.0,82.0,-70.0,0,Micro ATX Desktop,0
05d0aa9f-771a-4a59-8127-c64e139a11bd,068c0005-7253-4a77-a06b-1a9c97a55688,,,,158.0,195.0,37.0,1,ATX Mid Tower,1
ec0470c2-594e-46c3-8e55-2e5cfda05e21,bd22ec2e-6668-41e1-85c6-1305c6c7100a,120.0,2,,155.0,165.0,10.0,1,Micro ATX Mini Tower,1
ad99ac39-d227-4156-bac7-b1908748e206,fe9dfbb2-47c2-4693-9346-c76658894bd2,,,,155.0,155.0,0.0,1,ATX Mid Tower,1
260dab09-d6a4-4a83-a8b4-b4152322f7dc,fd7825e0-d94f-4e1b-85e6-1de9722d3786,,,,166.0,165.0,-1.0,0,ATX Mid Tower,0
ed24b15b-3a3f-4b54-b26a-d24d20fee39c,163c204d-d0bf-4d7b-a4b8-7fb860ed6f63,,,,170.0,160.0,-10.0,0,ATX Mid Tower,0
5a001234-1232-4210-958c-2e1c6da75686,a52aa92c-2cd5-4f81-b9da-d5109ed7b0de,,,,154.0,81.0,-73.0,0,Micro ATX Slim Tower,0
2db22601-513a-4c73-a202-c5c6490c18c7,c29f56ca-8f57-4719-b91b-56db6c4c47c1,,,,154.0,114.0,-40.0,0,Mini ITX Tower,0
7d93b39c-adc9-43de-ae3a-86409f8c0d9a,6d429a88-4360-4754-98b0-fdbe80a6d134,,,,58.0,180.0,122.0,1,ATX Mid Tower,1
453fabba-75a4-42a1-821b-99e01e9eae50,3b1f55d7-f7f7-47ec-abb7-0d4b5ae98510,,,,155.0,50.0,-105.0,0,Mini ITX Tower,0
607a71fc-eb02-4a65-a97b-927a88116498,c753bd9d-8598-4054-8739-fe05cdc75d5a,,,360.0,85.0,67.0,-18.0,0,Mini ITX Tower,0
093c566d-f4f2-4452-879a-01359c40f7f0,00584ec5-7163-4d77-ab95-75e0efcd4650,,,,124.0,183.0,59.0,1,ATX Mid Tower,1
7d8b376f-9b1c-4c8a-a311-8567391ed0d3,374476df-3dd6-42de-8b81-d87fd1ac128d,,,,130.0,165.0,35.0,1,ATX Mid Tower,1
7c486517-d6ce-4e2e-b5c7-52036eb4e64c,6860f059-572c-424d-b67d-59fa92a7ef4b,,,,154.0,83.0,-71.0,0,Mini ITX Tower,0
3c4f05b9-b097-4550-b65f-b9d34e350c58,5b25813a-9cbb-4057-af09-b4b97fcfbd1f,,,,158.0,180.0,22.0,1,ATX Mid Tower,1
40a665fc-f1ea-4e8f-83d9-c737090d2bd2,9a3975a9-2928-4161-9052-80748e439c17,,,,152.0,70.0,-82.0,0,HTPC,0
bf2ecc9e-954b-4b88-b486-e0e9e51da060,a06224d2-2d41-482b-a9ef-81f1750dc793,,,,147.0,180.0,33.0,1,ATX Mid Tower,1
07a46316-403a-48b3-8611-d415f3acd5c9,af312360-e0f0-4ec5-8824-7938459e37bd,120.0,2,,165.0,70.0,-95.0,0,Mini ITX Tower,0
77173d53-1027-4567-abe8-b633c6c042c6,a3cd4439-ae0a-4ccf-9b17-b39ffc5c3d07,,,,154.0,160.0,6.0,1,ATX Mid Tower,1
07a46316-403a-48b3-8611-d415f3acd5c9,b94b1010-5eda-4636-92a9-197bb6001245,120.0,2,,165.0,70.0,-95.0,0,Mini ITX Tower,0
3fdfa2f4-c25b-47aa-8098-c51ffab9f143,e5db7280-6db2-4eff-8c02-a75702f418e2,,,,165.0,170.0,5.0,1,ATX Full Tower,1
4ce6ee41-8837-48ad-b61c-4c4550b32115,834fac39-9be3-4278-876e-5eb69eb743de,,,,158.0,155.0,-3.0,0,Micro ATX Mini Tower,0
79c9c7a1-931d-4268-8e7c-e1bbda7d5d4d,d91435a1-9069-44fc-a31d-e8070ccdf6e9,,,360.0,65.0,160.0,95.0,1,ATX Mid Tower,1
ad188855-273f-4c5f-a104-bfa1ecbe359b,edca3c8f-4af2-4dfe-b864-f41f9cbcfc46,,,,150.0,175.0,25.0,1,ATX Mid Tower,1
22bd46b3-8a89-411d-bd5e-a199564db8e9,231ca7b0-e45e-47d9-a726-a7a8cdb466df,120.0,2,,158.0,162.0,4.0,1,Micro ATX Mid Tower,1
5804cf8b-42c8-43b6-ac72-602755709f81,21230593-6839-43ee-97d7-0b7ba03aa823,,,,155.0,75.0,-80.0,0,Micro ATX Mini Tower,0
e473a5ba-34e7-455d-85d7-5ed2c5c1c153,1f09d853-2162-4798-896f-c06ffef9ec15,,,360.0,60.0,190.0,130.0,1,ATX Mid Tower,1
010abcce-a3d8-488c-a89d-9713092820c1,e7b57f0d-fdae-4af0-b998-918e853652d9,,,,155.0,138.0,-17.0,0,HTPC,0
f7c02e86-fb11-4579-97b8-5f43726472c4,a64f6485-6523-4216-96d3-49f1f958b46c,,,,159.0,175.0,16.0,1,ATX Mid Tower,1
a9ba4132-1bc4-4a92-ae9e-8d925d71c3bb,7c5a5a19-8883-47ba-90fd-cf4c53ae40b4,,,,160.0,210.0,50.0,1,ATX Mid Tower,1
626f654a-aa7a-4c0c-9c00-ab916e4391cb,00421fed-e4e2-49c9-9127-ed0d22c84340,,,,165.0,160.0,-5.0,0,ATX Mid Tower,0
e473a5ba-34e7-455d-85d7-5ed2c5c1c153,07dbe228-5151-4bbb-9bb1-ba17a3e940c4,,,360.0,60.0,170.0,110.0,1,ATX Mid Tower,1
58e87ef2-3e06-4a67-853c-2b7befe3edc3,82d1cef7-8b98-402b-81a1-0c62857915f6,,,,131.0,61.0,-70.0,0,Mini ITX Tower,0
d141281d-b772-4b07-9aec-a6eba11498fc,239bbf73-b1e0-4450-b5c1-6d5d13e7cc04,,,360.0,67.0,162.0,95.0,1,Micro ATX Mid Tower,1
da0e8c8d-328e-4cc2-bd34-be1683dff798,0c375d06-89a3-425b-8331-91557d20dc9a,,,,160.0,158.0,-2.0,0,ATX Mid Tower,0
03bea814-1e7f-493f-ad25-a76a3d9c535a,82d1cef7-8b98-402b-81a1-0c62857915f6,120.0,3,360.0,78.0,61.0,-17.0,0,Mini ITX Tower,0
47e90be2-8c63-4d50-b2a3-4417a4be2295,be168974-1a54-4419-8562-c22c18f5871e,,,,130.0,184.0,54.0,1,ATX Mid Tower,1
08254ecc-6223-4e32-8728-8b13d8ddd33b,f1ff1ac2-32d9-4169-8b2e-6d6fcb744b35,,,240.0,47.0,170.0,123.0,1,ATX Mid Tower,1
f7d94047-cd41-496d-a286-7e5d98156306,e9df0f73-b2b6-4128-b0be-2577bf9c049c,,,,143.0,190.0,47.0,1,ATX Mid Tower,1
93c679ad-ceb6-4d92-b381-3a638396a8cd,cc86ec11-5446-420f-98df-b6e7cb1474de,,,,123.0,68.0,-55.0,0,Mini ITX Tower,0
e8066700-cb4e-48e4-840f-8e15049c61f5,944842fa-f311-4b98-acfc-882e0c6eef02,,,,157.0,85.0,-72.0,0,Mini ITX Tower,0
37842ebc-0f2c-4fc8-89cc-32c053c03779,9debf08a-f274-4662-bfdf-b70dfe8aed33,,,,159.0,155.0,-4.0,0,ATX Full Tower,0
c8dd3ac8-729e-42ec-a1f9-1e997e3377e4,6860f059-572c-424d-b67d-59fa92a7ef4b,,,,160.0,83.0,-77.0,0,Mini ITX Tower,0
0e454a2c-d515-43b4-8de7-ccf32ab22c53,beb391fc-87f7-4ac9-9aaf-07820a4211b2,,,,64.0,165.0,101.0,1,Micro ATX Mini Tower,1
9dc6cb8a-5db6-4709-8cd5-b738a9e63e78,d92d15a1-1829-499a-a024-dc66b3579a34,,,280.0,70.0,185.0,115.0,1,ATX Full Tower,1
7490f427-0a9c-4241-bb91-173d61a6bf74,71d9e671-5494-4ede-b0e0-5625804f70a0,,,,151.0,150.0,-1.0,0,ATX Mid Tower,0
19499ed3-fd7b-4423-9ea2-4bdb4c3c330b,9eceacbe-247a-4791-a8e4-e5999ecaeaf5,,,,155.0,182.0,27.0,1,ATX Full Tower,1
9a8b3ba4-320b-407c-a551-140d4b225dc6,644c88d4-4f3e-4eb2-af1c-d6aa7a016878,,,,156.0,75.0,-81.0,0,Micro ATX Mini Tower,0
8e71b74d-cfbb-4937-b3f8-2a77373c1271,e8469e52-6fa5-41d9-a2fe-1004fbf739e4,120.0,1,,155.0,150.0,-5.0,0,Micro ATX Mid Tower,0
dbaff26a-cba1-4928-9a51-00245cfdce80,3369bd88-72ad-45bc-8e55-839c212b1dbe,,,,26.0,165.0,139.0,1,ATX Mid Tower,1
6ab79bc8-bbd5-4dcc-b476-71e716e0fbca,bac243a4-be7d-48bc-ad96-7290c17484da,,,,158.0,110.0,-48.0,0,Mini ITX Tower,0
11efe016-52fe-4695-8ff1-1a05d382c005,e6b015f7-449a-4fb4-b91b-2927293831b2,,,,134.0,160.0,26.0,1,ATX Mid Tower,1
fe384c94-811a-4067-8681-2485e6b6a9c6,870a224a-b129-406b-82ff-0f0b32c892ed,,,,166.0,160.0,-6.0,0,ATX Mid Tower,0
3a28d66d-9d29-4462-acd8-2291f6f3bc08,a1e2ba82-de84-4a59-82b2-24607b2a1f7d,,,,155.0,168.0,13.0,1,ATX Mid Tower,1
ac587853-e6e9-47c6-8b98-2fefc3c10112,92b11138-9cb0-49b8-8b5a-01421aaa695d,,,,159.0,185.0,26.0,1,EATX Mid Tower,1
b484440e-574e-4c68-b127-89591624ddf6,cc5b5c27-5663-458e-89fa-4261c8ecd9fd,,,,159.0,83.0,-76.0,0,Mini ITX Tower,0
add3bdae-860c-44ae-8109-40a93265ecd7,79f10ddb-49c4-495f-957a-926350d72ae4,,,,158.0,90.0,-68.0,0,Micro ATX Desktop,0
834ee0e7-7792-41c5-99fb-a35ff2cfdb5a,38dd1c03-f982-4d1c-b02d-7d308f1766bc,,,240.0,90.0,155.0,65.0,1,Micro ATX Mid Tower,1
404de57b-c4de-474f-898c-ac37823b0c45,3d27fdd9-bc63-4a3e-a137-250da2d72e55,,,,127.0,160.0,33.0,1,ATX Mid Tower,1
b60d9655-11da-4a46-951b-ddaea98bb6e4,3e81e589-b042-4562-9494-639ed8132864,,,,161.0,155.0,-6.0,0,ATX Mid Tower,0
fa62c551-58ee-4c35-aa25-f78c6a1e2a9e,cbc4d705-e466-41a7-afd6-6c22e5ef5345,,,,157.0,165.0,8.0,1,Micro ATX Mini Tower,1
89543a27-3701-4362-9c43-cdb5ff5b90b9,e4cbb73f-fe9c-4b50-ae84-526635397e1a,,,,162.0,145.0,-17.0,0,ATX Mid Tower,0
a6d25a12-2c12-45e0-9a8a-dae889b501cd,81721d18-7067-4bde-8b98-0f9c8cb25af9,,,,150.0,67.0,-83.0,0,Mini ITX Tower,0
3c4f05b9-b097-4550-b65f-b9d34e350c58,91037362-b007-404d-aacc-c0775d17d9b5,,,,158.0,200.0,42.0,1,ATX Full Tower,1
34a3b3d1-0d09-4345-a690-403e4996db63,d376a58d-c9f6-43a8-a79f-c9a750a76310,,,,159.0,165.0,6.0,1,Micro ATX Mini Tower,1
30a6b5c7-9a94-43b4-a441-f2cb30d7a1bf,d0d1f419-384d-4121-a8c8-cd87c677016d,,,,110.0,77.0,-33.0,0,Mini ITX Tower,0
2a88321c-0b20-4e0d-ac2c-8f0df4af4556,6860f059-572c-424d-b67d-59fa92a7ef4b,,,,88.0,83.0,-5.0,0,Mini ITX Tower,0
72b75ca4-ccd4-44a9-b4dd-feec6e4d4e2f,eeaac00c-faaf-44a1-b77b-0e564fa03c2d,120.0,2,240.0,80.0,70.0,-10.0,0,HTPC,0
0d9c6e16-5241-4eac-a72a-64e9c37b6f8e,416c1098-e58d-40bf-b8f5-257fc45c5730,,,,158.0,160.0,2.0,1,Micro ATX Mini Tower,1
517d7f4e-c219-4ccc-b294-51d1f46057d9,99b404b5-a93a-4833-a9e4-1d187b73d2ba,,,,114.0,65.0,-49.0,0,Mini ITX Tower,0
ee7a9209-0633-43c0-aa3d-d4f10daa0bb2,c924d8bf-d587-42dd-a57a-3d5fff52de93,,,,172.0,70.0,-102.0,0,HTPC,0
00818ef8-ef6a-4dae-86a0-576812df4518,044572aa-2cb1-4b2a-b42d-e3554cc27309,,,,30.0,185.0,155.0,1,ATX Mid Tower,1
7f4ab347-e24d-40bc-aca5-635b35c2e00e,c1a4235b-f507-4b21-9db9-445ff70934d2,,,,148.0,165.0,17.0,1,ATX Mid Tower,1
82cbdac8-da28-47c2-8a97-4fb819a8486e,fb0d162b-3f0d-4661-9a04-539e8a10ac4f,,,,37.0,185.0,148.0,1,ATX Full Tower,1
e220088a-a7e3-464c-bd5e-dc03a430e7c4,e4cbb73f-fe9c-4b50-ae84-526635397e1a,,,,165.0,145.0,-20.0,0,ATX Mid Tower,0
d60b03ef-63cd-43a2-ae30-1193a37bb632,128d7707-d917-4a75-834d-6ff43730551f,,,,157.0,65.0,-92.0,0,Mini ITX Tower,0
1d0a5959-ec7a-4c80-87af-c3e4ed825082,4faf901b-b96c-4d96-97dc-7eaed0197ea8,,,,135.0,163.5,28.5,1,Micro ATX Mid Tower,1
eb2993c7-e656-466d-9e8f-c40782bfce4a,d1940cdf-18f9-4e8b-adb8-abb3c557952a,,,,36.0,165.0,129.0,1,Micro ATX Mid Tower,1
348f32b0-73d4-4cc7-8166-1cfe35b778e9,091e47d6-a671-4078-a18b-4d6e73175321,,,,168.0,166.0,-2.0,0,ATX Mid Tower,0
b60d9655-11da-4a46-951b-ddaea98bb6e4,8d9b32c3-3d21-46c0-ab11-5df862b07866,,,,161.0,57.0,-104.0,0,Micro ATX Desktop,0
92677fa0-91c1-42a4-a401-e41f5d30f881,4a970495-d031-4f4f-b65d-3079dbb836a9,,,,165.0,160.0,-5.0,0,Micro ATX Mid Tower,0
e8313bde-15c9-46f5-85da-41b2baaeede6,cc5b5c27-5663-458e-89fa-4261c8ecd9fd,,,,133.0,83.0,-50.0,0,Mini ITX Tower,0
2b6f32ce-fe32-41f8-bfd3-bf602dec16ed,ebccc65a-a3eb-4c39-896a-b87ea8aa1177,120.0,,,159.0,48.0,-111.0,0,Mini ITX Tower,0
e79c5e31-f32f-41a8-bfbc-ab299c59f233,00db095c-05d0-46c5-9518-44757d068d96,120.0,3,360.0,54.0,170.0,116.0,1,ATX Mid Tower,1
896b7700-538d-4fee-83a2-f2ec8b3cbc8e,9ce78918-0e74-401c-b6d1-18dde64203c6,,,,157.0,70.0,-87.0,0,HTPC,0
aa558d2e-1f7a-4a95-ab3f-360cb6f5ab5c,fb53c01d-36be-4892-a4b9-663e6183bc43,,,,88.0,185.0,97.0,1,ATX Mid Tower,1
d4811061-5b10-4bea-a5bc-6b4ccda228d6,d356aca1-cbea-4a62-994a-784ab4c724c6,,,,156.0,170.0,14.0,1,ATX Mid Tower,1
f00e8dd0-3971-4777-a231-9a77d86495e2,cd6829b7-980a-40c2-84db-37f6de684542,,,,161.0,160.0,-1.0,0,ATX Mid Tower,0
4fbb42d8-0217-4484-bec5-8b3410932c13,893d6df2-e941-44c7-bf27-63ce4124f98c,120.0,2,,154.0,151.0,-3.0,0,ATX Mid Tower,0
57073efb-8723-4614-a95f-8222ddfe9753,6bccc006-cb61-4837-9236-d2a8d7ae5a51,,,,155.0,146.0,-9.0,0,ATX Mid Tower,0
c4f02cdd-c9f1-4014-a18b-909ad6b0d778,dcb8af27-0343-4ac4-ae04-fd0ab8af8e4e,,,,157.0,140.0,-17.0,0,Mini ITX Tower,0
813aacec-8388-446e-8e3e-4ecd86f9b85f,ac589bed-d027-474a-8f80-0a21f197f2a9,120.0,2,240.0,30.4,185.0,154.6,1,ATX Full Tower,1
348f32b0-73d4-4cc7-8166-1cfe35b778e9,952d5c6a-d65b-4e26-9df5-f95ef09f1916,,,,168.0,58.0,-110.0,0,HTPC,0
919fcb52-172c-42f9-87c2-e66b58e7c9f9,3b55a51a-53ab-40cf-a038-e4d82ec07aad,,,,171.0,180.0,9.0,1,ATX Mid Tower,1
f679a311-219c-49bc-9ac8-dc911478a811,fefa8b7d-3df8-4da0-97a8-73cbc62c6a34,,,,63.0,181.0,118.0,1,ATX Mid Tower,1
ab6c02eb-a9fd-44f7-a860-b12160ca3cfd,f9c06a28-5c60-4e48-9f41-912bb87a353b,,,,152.0,70.0,-82.0,0,Mini ITX Tower,0
70b6d756-4411-41ad-86a1-1f1e124c8a90,d36ce6ee-b801-429a-a2b9-1d4cde54c27c,120.0,3,360.0,397.0,183.0,-214.0,0,ATX Mid Tower,0
55a3ceac-a1cf-46e8-b520-b056be8db1c3,eeaac00c-faaf-44a1-b77b-0e564fa03c2d,120.0,2,240.0,80.0,70.0,-10.0,0,HTPC,0
da0e8c8d-328e-4cc2-bd34-be1683dff798,c0bde235-2d8a-4238-aa54-b4bec84ff0d7,,,,160.0,167.0,7.0,1,EATX Full Tower,1
448cf3ea-5be9-4425-a7ed-837dada191bf,2cae08fd-5fb2-4175-8dc2-b8ee767a9751,,,,163.0,160.0,-3.0,0,ATX Mid Tower,0
07a46316-403a-48b3-8611-d415f3acd5c9,79f10ddb-49c4-495f-957a-926350d72ae4,120.0,2,,165.0,90.0,-75.0,0,Micro ATX Desktop,0
3b075d6c-33d1-47dc-ba5f-6b89e93ae55b,6b93afd2-14ae-44df-9dc1-768483d7837f,,,,159.0,175.0,16.0,1,ATX Full Tower,1
cb195dde-61d4-4050-ab5a-35687f52f9ae,249acd53-1732-450c-873f-c8f91c921aea,120.0,3,360.0,118.0,182.0,64.0,1,ATX Full Tower,1
70b6d756-4411-41ad-86a1-1f1e124c8a90,2e071fa3-02bf-430c-ba13-4f0d351ddd16,120.0,3,360.0,397.0,210.0,-187.0,0,Micro ATX Mini Tower,0
399592ca-a81b-4275-839c-8f8618158fd4,d376a58d-c9f6-43a8-a79f-c9a750a76310,,,240.0,68.0,165.0,97.0,1,Micro ATX Mini Tower,1
e7c2a880-c86a-4eca-9c79-ee3033ad0684,bd74c68b-337a-4aa3-acb1-a89a4ea6ef1c,140.0,2,280.0,68.0,180.0,112.0,1,ATX Mid Tower,1
ec0470c2-594e-46c3-8e55-2e5cfda05e21,0ee1c921-383e-4a3f-ad7a-5a8af234961a,120.0,2,,155.0,170.0,15.0,1,ATX Mid Tower,1
f9d7b7fd-fc92-4820-b7cd-a75e226e80b1,61c52c6c-d9d6-4b60-99a6-60e6c581cd2a,,,,159.0,160.0,1.0,1,ATX Mini Tower,1
1ed6c194-d429-43f9-888e-b9bb4dafdf3d,066fedbd-71b4-4787-a6b4-4ddb7aabd6d8,,,,131.0,180.0,49.0,1,ATX Mid Tower,1
a96373e9-69e4-4313-aa02-69602f23beeb,15624d8f-0767-4111-8291-c842421181d5,,,,139.0,45.0,-94.0,0,Mini ITX Tower,0
e9c3aa5a-6ed3-45d1-aacc-afd7e0cf02b8,86b7439e-ccef-4c5f-b674-cc11dc655b52,,,,47.0,170.0,123.0,1,ATX Mid Tower,1
cdece2bb-4d8b-455c-8363-5edc7b3381a1,67f2d029-a7b1-4f33-a690-9e22b93ebc26,,,,158.0,57.0,-101.0,0,Mini ITX Tower,0
2a2ab4ad-c841-411c-8260-5b3bf9da584c,eeaac00c-faaf-44a1-b77b-0e564fa03c2d,,,,155.0,70.0,-85.0,0,HTPC,0
8fdecf6b-1898-43c4-b7a0-d946aba464f1,be1c2655-d6a2-4324-a862-bf9dde547b71,,,360.0,65.0,173.0,108.0,1,ATX Mid Tower,1
b1ede67b-ef83-40b7-8044-0ee9ceeb89fb,0d8ffba7-ba0a-4c2d-86e5-d6e2d0814766,,,,153.0,170.0,17.0,1,ATX Mid Tower,1
3ee45b50-e8f1-409d-906f-3022959d1574,ecea26fd-10c3-4949-b3e4-7c507a70c077,,,,163.0,160.0,-3.0,0,ATX Mid Tower,0
3824626a-d928-474d-8444-f0b8a635cbb5,32ffb9ed-4023-4a56-931c-895dc1605979,,,,157.0,190.0,33.0,1,ATX Mid Tower,1
62ebd861-77dc-4082-a417-94ced22abea8,0caedd51-ca9c-43a7-8f1c-d79ace9df282,,,,158.0,185.0,27.0,1,ATX Full Tower,1
1ca4af39-9e59-4c63-a5e1-b9609f4bdb79,299aae97-c906-4a2e-894d-6fa7986754dc,,,,112.0,185.0,73.0,1,ATX Mid Tower,1
be19910c-6274-4c03-8354-04cd5e141339,aa0a5ad2-56dd-4d4e-ac70-680ef42e5490,,,,169.0,160.0,-9.0,0,ATX Mid Tower,0
abf8011d-dad9-4730-9a80-e5bc734f311d,6bfeafe1-4e42-44cd-9be3-1f65a2b59a7d,,,,137.0,61.0,-76.0,0,Mini ITX Tower,0
70b6d756-4411-41ad-86a1-1f1e124c8a90,9c11a922-0588-45e6-9d7b-f28c06311085,120.0,3,360.0,397.0,190.0,-207.0,0,ATX Mid Tower,0
57fe8159-e9bf-4313-97bb-8c1be5b047f0,2b9f3872-9f5f-4574-87e0-de621b7e39cd,,,,137.0,48.0,-89.0,0,Mini ITX Tower,0
a2778df7-1625-4af5-a6fb-9466dd8058fc,eea4aa90-5848-40f3-97c0-d4176a586064,,,,154.0,180.0,26.0,1,ATX Mid Tower,1
2b43bbb1-a6a9-41e7-8a92-fd0b2d948b3f,952d5c6a-d65b-4e26-9df5-f95ef09f1916,,,,100.0,58.0,-42.0,0,HTPC,0
8ec63967-c2f2-4c8f-8208-1d04005ad352,dd5f5d0c-bd19-4658-a85c-5384baa8c888,,,,162.0,160.0,-2.0,0,Micro ATX Mid Tower,0
1166c9b3-a8a0-47c3-bc4f-a3bef54e0c3d,cbc1b64a-62c6-4862-ba83-88a0d93d0944,,,,157.0,68.0,-89.0,0,Mini ITX Tower,0
ae98e4f3-51a6-4f18-be1d-a1f9d3531a2b,b94e9642-9979-490a-8072-ccaee5ff3d62,,,,154.0,150.0,-4.0,0,ATX Mid Tower,0
07a46316-403a-48b3-8611-d415f3acd5c9,ba0b7d52-c11b-41b8-85ee-7ed3d57cc6ca,120.0,2,,165.0,156.0,-9.0,0,ATX Mid Tower,0
175461ad-3828-4eb6-8289-852b00b786b0,7e30d688-d0fa-4df1-9eb3-6dbd75cc2cd4,,,,158.0,68.0,-90.0,0,Mini ITX Tower,0
14a8400f-6e11-4ec2-99e6-e93828e67937,245df228-98c3-4e14-b256-1622e591d5d8,120.0,2,,157.0,70.0,-87.0,0,Mini ITX Tower,0
06cfccbc-10dc-4375-823b-05914e808675,e19f2f10-a072-4360-b592-14c1edf6c49f,,,,156.0,170.0,14.0,1,ATX Mid Tower,1
0b849da6-5d34-4623-b50d-8565cbbfdefe,4523d6b2-32c4-4fce-bd21-13ff9ff78883,,,,157.0,150.0,-7.0,0,ATX Mid Tower,0
58214080-8aa8-42f2-93b4-16df1ba88a4b,b4636da9-2091-4dc3-a99c-9479fb60bdc7,,,,148.0,169.0,21.0,1,ATX Mid Tower,1
d5d1edae-25ad-408c-9a8b-ac6ce25ea49e,b9d0e3a0-f53e-4149-83b7-6e81e3f85dc8,,,,64.0,165.0,101.0,1,ATX Mid Tower,1
2d886179-fb2c-448c-814b-75fa214aba1b,d7bde2d8-d616-4ec1-b213-c22f136a0c1e,,,,134.0,180.0,46.0,1,ATX Mid Tower,1
a8056ec8-5890-4139-8598-911918adcde0,ff32dbfa-7f0c-4d9a-932a-623865acd25c,,,360.0,55.0,187.0,132.0,1,Micro ATX Mid Tower,1
f7f98146-0888-494b-ab72-1aa239f1686e,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,,,,154.0,38.0,-116.0,0,Mini ITX Tower,0
f00e8dd0-3971-4777-a231-9a77d86495e2,be3f6f03-8a91-4c42-90c0-cf677112d786,,,,161.0,165.0,4.0,1,Micro ATX Mini Tower,1
782cfcd9-7a46-4e86-b6b5-cea4f19e596f,688e9286-50a0-4bbf-9dc2-ec801700f3fe,,,,125.0,210.0,85.0,1,Mini ITX Tower,1
963ab7f6-72d7-43e2-8385-71cb8c47a903,c147f23c-d845-42ec-b902-966335af0add,,,,155.0,165.0,10.0,1,ATX Mid Tower,1
a2778df7-1625-4af5-a6fb-9466dd8058fc,3d37026d-11aa-4f39-a707-d437542c6fed,,,,154.0,175.0,21.0,1,ATX Mid Tower,1
8c815371-877f-4b6f-9430-e403ece62c39,48e4fa86-f4b8-451f-88ae-e67ff7d681c3,,,,164.0,182.0,18.0,1,ATX Mid Tower,1
9aa397f6-ab31-473f-8448-8d2601aba20d,c0624328-9194-4ee1-9638-b09ceb591068,,,,145.0,165.0,20.0,1,Micro ATX Mini Tower,1
ad188855-273f-4c5f-a104-bfa1ecbe359b,6860f059-572c-424d-b67d-59fa92a7ef4b,,,,150.0,83.0,-67.0,0,Mini ITX Tower,0
3fac67e3-9463-4a6c-9483-92d7355b4f50,d7fc3bcf-f17b-49dc-9eea-fa52a1d9f51e,,,,58.0,185.0,127.0,1,ATX Full Tower,1
8ac2f14f-94b3-4da7-9e45-e28d5418fa24,335eb2b9-f662-4f3a-bb6f-1a5b0ef9cddc,140.0,2,280.0,116.0,185.0,69.0,1,ATX Mid Tower,1
72fff299-af45-4873-bd1d-1d21d7b0ab09,ba0c97ee-2291-4c31-9ca8-0faa66a0d2fe,,,,35.0,190.0,155.0,1,ATX Mid Tower,1
0ffd7e83-a1c9-464b-8b3b-fb37456dd7c7,58f29e8b-549c-4427-acca-e7f126ff4fbf,,,,142.0,180.0,38.0,1,ATX Mid Tower,1
03ca9b01-98ae-435b-bcdf-a48493e0aee5,21230593-6839-43ee-97d7-0b7ba03aa823,,,,154.0,75.0,-79.0,0,Micro ATX Mini Tower,0
cda2ebdc-f23f-4efb-9d8d-53dca155bfdb,09d08540-fda6-45fe-b923-e99f676f4260,,,,67.0,170.0,103.0,1,ATX Mid Tower,1
