storage_type,storage_capacity,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_form_factor,motherboard_ram_type,label
SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac1175ef0cf5df01664b""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac1175ef0cf5df01664c""}]",ATX,DDR4,0
SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac9b744e69396d562f95""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac9b744e69396d562f96""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac9b744e69396d562f97""}]",Micro ATX,DDR4,1
SSD,400.0,pcie,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,1
SSD,250.0,m.2-2280,m.2 sata,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac291698c6213208b8a5""}]",Mini ITX,DDR5,1
SSD,2000.0,m.2-2230,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac3836a2b96d5d83f5e7""}]",Mini ITX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 5.0 x4,true,2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}]",Mini ITX,DDR5,1
SSD,1024.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba8ce32fbd088831398""}]",Mini ITX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab5f81594acde48f889b""}]",Mini ITX,DDR4,1
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ac243f8fd0c825de316b""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac243f8fd0c825de316c""}]",ATX,DDR5,0
SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,,"[{""gen"": ""4.0"", ""quantity"": 7, ""lanes"": 16, ""_id"": ""69b3ac123722c3e205bd29ce""}]",SSI EEB,DDR4,0
SSD,240.0,m.2-2280,m.2 sata,false,2280|2580|25110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac75843b62bf624d1672""}]",ATX,DDR5,0
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac3acf841c9bc5aa6b86""}]",Micro ATX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 5.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac3836a2b96d5d83f5e7""}]",Mini ITX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR4,1
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3abd07d50ea70304905ff""}]",Micro ATX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abcd3f8fd0c825de0652""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abcd3f8fd0c825de0653""}]",Micro ATX,DDR5,1
SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abbd3722c3e205bd0c6e""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abbd3722c3e205bd0c6f""}]",Micro ATX,DDR4,1
SSD,500.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac2375ef0cf5df016ed3""}]",Mini ITX,DDR4,1
SSD,256.0,m.2-2280,m.2 sata,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac8c36a2b96d5d8420d9""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac8c36a2b96d5d8420da""}]",Micro ATX,DDR5,1
SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3acba1698c6213208fb4c""}]",Micro ATX,DDR3,0
SSD,256.0,m.2-2280,m.2 pcie 3.0 x2,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba8ce32fbd088831398""}]",Mini ITX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab8e3722c3e205bcf9bf""}]",Mini ITX,DDR4,0
SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab631698c62132086009""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab631698c6213208600a""}]",Micro ATX,DDR3,0
SSD,4000.0,m.2-2280,m.2 pcie 5.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac99b27c54a042d04e7e""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac99b27c54a042d04e7f""}]",Micro ATX,DDR5,1
SSD,4000.0,m.2-2280,m.2 pcie 5.0 x4,true,2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}]",Mini ITX,DDR5,1
SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}]",Mini ITX,DDR5,1
SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16}]",ATX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab65c0db8dfe4bc7016b""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab65c0db8dfe4bc7016c""}]",ATX,DDR3,0
SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac3836a2b96d5d83f5e7""}]",Mini ITX,DDR5,1
SSD,1000.0,pcie,m.2 pcie 3.0 x8,true,,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ac21744e69396d55ff2a""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 4, ""_id"": ""69b3ac21744e69396d55ff2b""}]",ATX,DDR4,0
SSD,2000.0,m.2-2242,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR5,1
SSD,250.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac1736a2b96d5d83e711""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac1736a2b96d5d83e712""}]",Micro ATX,DDR4,1
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aca081594acde490161c""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aca081594acde490161d""}]",Micro ATX,DDR4,1
SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abba744e69396d55e0b0""}]",Mini ITX,DDR4,1
SSD,500.0,m.2-2280,m.2 pcie 3.0 x4,true,2260|2280|2580|22110|25110,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abb636a2b96d5d83bb48""}]",EATX,DDR5,0
SSD,240.0,m.2-2280,m.2 sata,false,2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab71b3d0c7b56c55b847""}]",ATX,DDR4,1
SSD,4000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab71b3d0c7b56c55b847""}]",ATX,DDR4,1
SSD,1000.0,pcie,m.2 pcie 3.0 x8,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab64ce32fbd08882f8bf""}]",Mini ITX,DDR4,1
SSD,500.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR5,1
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac99b27c54a042d04e7e""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac99b27c54a042d04e7f""}]",Micro ATX,DDR5,1
SSD,240.0,m.2-2280,m.2 sata,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac933722c3e205bd64bc""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac933722c3e205bd64bd""}]",ATX,DDR4,0
SSD,1000.0,m.2-2242,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba23f8fd0c825ddf4d4""}]",Mini ITX,DDR5,1
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3abc3fe073ff824ef70fc""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3abc3fe073ff824ef70fd""}]",ATX,DDR4,0
SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abeace32fbd088833552""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abeace32fbd088833553""}]",Micro ATX,DDR5,1
SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac813f8fd0c825de5dbf""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac813f8fd0c825de5dc0""}]",Micro ATX,DDR4,0
SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3acbfce32fbd088839f76""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3acbfce32fbd088839f77""}]",Micro ATX,DDR4,0
SSD,500.0,m.2-2280,m.2 sata,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abce36a2b96d5d83c621""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abce36a2b96d5d83c622""}]",Micro ATX,DDR4,1
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab87744e69396d55d015""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 8, ""_id"": ""69b3ab87744e69396d55d016""}]",Micro ATX,DDR4,1
SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac7db3d0c7b56c562a61""}]",Mini ITX,DDR4,1
SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab57b3d0c7b56c55af35""}]",Mini ITX,DDR4,1
SSD,256.0,m.2-2280,m.2 sata,false,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3acb0b3d0c7b56c564141""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3acb0b3d0c7b56c564142""}]",Micro ATX,DDR3,0
SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac3ec0db8dfe4bc766b5""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac3ec0db8dfe4bc766b6""}]",ATX,DDR4,0
SSD,1000.0,pcie,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac0e81594acde48fcadd""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac0e81594acde48fcade""}]",Micro ATX,DDR4,1
SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}]",Mini ITX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,1
SSD,120.0,pcie,m.2 pcie 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abaf843b62bf624ccbb7""}]",ATX,DDR5,0
SSD,512.0,m.2-2280,m.2 sata,false,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab9bb3d0c7b56c55cb11""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab9bb3d0c7b56c55cb12""}]",ATX,DDR3,0
SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac933722c3e205bd64a9""}]",Mini ITX,DDR4,1
SSD,800.0,pcie,m.2 pcie 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac4336a2b96d5d83fafe""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac4336a2b96d5d83faff""}]",ATX,DDR4,0
SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba1ce32fbd088831265""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3aba1ce32fbd088831266""}]",Micro ATX,DDR4,0
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",ATX,DDR5,0
SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba9fe073ff824ef6686""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba9fe073ff824ef6687""}]",Micro ATX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aba63f8fd0c825ddf680""}]",Micro ATX,DDR5,1
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac8436a2b96d5d841ce7""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac8436a2b96d5d841ce8""}]",Micro ATX,DDR3,0
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abd93722c3e205bd1701""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abd93722c3e205bd1702""}]",ATX,DDR4,0
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16}]",Micro ATX,DDR5,1
SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab6136a2b96d5d839e20""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3ab6136a2b96d5d839e21""}]",ATX,DDR2,0
SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abc8744e69396d55e541""}]",Mini ITX,DDR4,1
SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aca1843b62bf624d2d6a""}]",Mini ITX,DDR4,0
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR5,0
SSD,4000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}]",Mini ITX,DDR5,1
SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3acb6b3d0c7b56c5643f6""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3acb6b3d0c7b56c5643f7""}]",Micro ATX,DDR4,1
SSD,128.0,m.2-2280,m.2 pcie 3.0 x2,true,2280|2580|22110|25110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac05744e69396d55f176""}]",ATX,DDR5,0
SSD,1000.0,m.2-2280,m.2 pcie 5.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab83ce32fbd0888305ba""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab83ce32fbd0888305bb""}]",ATX,DDR4,0
SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac2bc0db8dfe4bc75bfa""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac2bc0db8dfe4bc75bfb""}]",Micro ATX,DDR4,0
SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab8b843b62bf624cbd88""}]",Mini ITX,DDR4,1
SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abaf75ef0cf5df014239""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abaf75ef0cf5df01423a""}]",Micro ATX,DDR5,1
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba436a2b96d5d83b4f3""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3aba436a2b96d5d83b4f4""}]",Micro ATX,DDR5,0
SSD,64.0,m.2-2280,m.2 sata,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab60cf841c9bc5aa0b4b""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab60cf841c9bc5aa0b4c""}]",ATX,DDR5,0
SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac9d744e69396d563039""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac9d744e69396d56303a""}]",Micro ATX,DDR5,1
SSD,480.0,m.2-2280,m.2 sata,false,2230|2242|2260|2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abbdb3d0c7b56c55d78c""}]",Mini ITX,DDR4,0
SSD,2000.0,m.2-2280,m.2 sata,false,2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,1
SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac651698c6213208d1e8""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac651698c6213208d1e9""}]",Micro ATX,DDR4,0
SSD,4000.0,m.2-2280,m.2 pcie 5.0 x4,true,2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba3b3d0c7b56c55cdf0""}]",Mini ITX,DDR4,1
SSD,128.0,m.2-2280,m.2 sata,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3acbfce32fbd088839f2b""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3acbfce32fbd088839f2c""}]",Micro ATX,DDR5,1
SSD,128.0,m.2-2280,m.2 pcie 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac56b27c54a042d02db6""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac56b27c54a042d02db7""}]",Micro ATX,DDR5,1
SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abda7d50ea703049087d""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abda7d50ea703049087e""}]",Micro ATX,DDR4,0
SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR5,0
SSD,110.0,pcie,m.2 pcie 3.0 x4,true,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac48744e69396d560c40""}]",Mini ITX,DDR3,0
SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3abcd36a2b96d5d83c2d7""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abcd36a2b96d5d83c2d8""}]",ATX,DDR4,0
SSD,64.0,m.2-2280,m.2 sata,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aca2cf841c9bc5aaaeb0""}]",Mini ITX,DDR4,1
SSD,4000.0,m.2-2280,m.2 pcie 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 5, ""lanes"": 16, ""_id"": ""69b3ac5d3f8fd0c825de4d7f""}]",ATX,DDR5,0
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abf73f8fd0c825de1be0""}]",Mini ITX,DDR4,1
SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abd73f8fd0c825de0c85""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abd73f8fd0c825de0c86""}]",ATX,DDR3,0
SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 5, ""lanes"": 16, ""_id"": ""69b3ac6881594acde48ff8cf""}]",ATX,DDR4,0
SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab89b3d0c7b56c55c2a1""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab89b3d0c7b56c55c2a2""}]",Micro ATX,DDR5,0
SSD,240.0,m.2-2280,m.2 sata,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abad7d50ea703048f617""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abad7d50ea703048f618""}]",Micro ATX,DDR5,1
