storage_id,motherboard_id,storage_type,storage_capacity,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_pcie_x16_slots,motherboard_pcie_x8_slots,motherboard_pcie_x4_slots,motherboard_pcie_x1_slots,motherboard_pcie_gen3_slots,motherboard_pcie_gen4_slots,motherboard_pcie_gen5_slots,motherboard_pcie_max_gen,motherboard_form_factor,motherboard_ram_type,storage_m2_slot_ok,label
038289bd-0b05-4d9b-ab3d-60191f4dbcfb,ec9bfe08-89bf-4f32-bcb5-e933b7011c8d,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,2,4,1,0,1,2,2,1,1,5.0,ATX,DDR5,1,1
fef572bc-8150-4d52-ac25-0f906d51dea0,9c63d451-65ce-4aeb-bf75-d387b219d62d,SSD,8000.0,m.2-2280,m.2 pcie 3.0 x4,true,0,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,0,0
14bb389e-8e42-484c-9396-c962ddaf60dd,603cf23c-4635-47cd-8465-f2b1b0b5e6d5,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,6,3,0,0,3,0,6,0,4.0,ATX,DDR4,1,1
b31ece74-0f9d-4216-a6fe-ab4e5b5007c5,132bb6d4-955b-4d8b-be1d-d715c2c2121d,SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,3,6,3,0,0,3,6,0,0,3.0,ATX,DDR4,1,1
a91f8607-f4a1-454f-a5c6-e9dbee8b4074,22e23ce3-09b2-4e38-b5b2-a3bcd255ad56,SSD,4000.0,m.2-2280,m.2 pcie 5.0 x4,true,0,5,2,0,0,3,0,5,0,4.0,ATX,DDR3,0,0
f716fd7e-d380-4337-8bcf-3e72205b9ac5,40e122aa-b63f-4a54-9b39-68a3494eb113,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,0,6,5,0,0,1,0,6,0,4.0,EATX,DDR3,0,0
c68270e4-09c9-4f77-9892-c1abe190ff7a,ff6d42b9-56bc-4ec1-a822-b5c39723a5f5,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,3,2,1,0,1,0,0,2,0,4.0,Micro ATX,DDR5,1,1
be3ba07f-8d73-40fd-b3c6-baab29137c14,1239bc12-2d2f-4148-ab1c-b41b41a75136,SSD,250.0,m.2-2280,m.2 pcie 3.0 x4,true,1,2,1,0,1,0,0,1,1,5.0,Micro ATX,DDR5,1,1
3b3bac64-1c94-48fb-aeaa-7abdd28a7c5c,df53c0ef-49e6-489d-abc3-6d0eb58f2412,SSD,4000.0,m.2-2280,m.2 pcie 3.0 x4,true,0,5,3,0,0,2,0,5,0,4.0,ATX,DDR3,0,0
bc303cda-4afd-4be7-a414-b8b4f1b7985b,68a4fcfe-6307-409e-894c-b19f31f83cb1,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,4,2,1,0,1,0,0,1,1,5.0,ATX,DDR5,1,1
222ebfb0-13cb-4d3c-9598-e41de4456302,3ad732be-3e12-404c-8543-dd0891883f45,SSD,32.0,m.2-2260,m.2 sata,false,3,5,4,0,0,1,0,5,0,4.0,ATX,DDR4,1,1
4158e572-6a32-4fc4-981d-85f2bdb52e14,d9a98910-34f8-48f2-b93f-5952f096e6fb,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
fe0e434d-29c9-43c9-aba8-8b3df6f43ca5,88eb85bd-e474-4b57-baa9-2d4955aa4069,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR2,0,0
84f9bc42-8e7c-4b9e-aae5-1cdc3a2f8fdd,40e122aa-b63f-4a54-9b39-68a3494eb113,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,6,5,0,0,1,0,6,0,4.0,EATX,DDR3,0,0
69657c70-2f25-4fbf-ac33-0688c1430409,a13ac755-87ef-47ca-8305-a0b671326e1e,SSD,1000.0,m.2-2280,m.2 pcie 5.0 x4,true,3,5,3,0,0,2,0,5,0,4.0,ATX,DDR4,1,1
08f9a4fb-d5c3-4e2a-89ca-6b23834c8158,d49b3ffc-2a6f-47a6-bae2-e14fc7645196,SSD,480.0,m.2-2280,m.2 pcie 3.0 x4,true,3,2,2,0,0,0,0,1,1,5.0,Micro ATX,DDR5,1,1
0c5a8cd6-0dd5-406c-b725-849e0a73ed2f,4e4712b1-5081-4a63-9c41-e6db177fb129,SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
52c82b0d-d899-46a7-b17c-3958d16ee0ae,e2e1861d-171b-4de0-869a-15041119c2b7,SSD,800.0,pcie,m.2 pcie x1,true,0,5,2,0,0,3,0,5,0,4.0,ATX,DDR3,0,0
f3b2ce0c-a86d-41c8-9026-63364c608274,58173e5c-9817-4943-817f-7fec5319f511,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,5,5,0,0,0,0,5,0,4.0,EATX,DDR4,1,1
cac87bab-bbb9-4f4d-abfc-7cb819afc953,36ca7748-ff66-49aa-8862-9aefa066ed50,SSD,4000.0,m.2-2280,m.2 pcie 3.0 x4,true,2,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR5,1,1
20cc19ae-d811-410b-b9e5-9d1663bc5b58,335a692f-363c-418f-950b-bf0cbcbe2f46,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
e45a9ea4-fd19-476b-ab02-74940240097b,343c539b-eeb9-4373-b80c-30016ece7f03,SSD,256.0,m.2-2230,m.2 pcie 3.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,0,0
b41b8b78-7814-41ce-9fae-e2bc84c60339,051bc79b-2983-4321-8ec0-f6134959e488,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
c5fd21aa-a221-4894-b0de-d82225f264ac,32ef299a-3f08-49d2-ae86-23adca0770e8,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,7,3,0,0,4,0,7,0,4.0,ATX,DDR3,0,0
5d277e8a-c8a1-4da9-b732-c995034121c4,31d637de-47cd-4c9b-9fb9-2bff897b7bd4,SSD,128.0,m.2-2280,m.2 pcie 3.0 x4,true,0,6,4,0,0,2,0,6,0,4.0,EATX,DDR3,0,0
0e408dd0-d000-4ee3-850b-fc82e8606722,ba70c117-dac6-4921-b0b4-139e574e32aa,SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,0,1,1,0,0,0,0,1,0,4.0,Micro ATX,DDR3,0,0
abbfdee2-d4ad-4266-9e7b-74ba798204cf,6ff4db53-94d9-4453-b1e7-2b4640fe0d7c,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,5,4,2,0,0,2,2,2,0,4.0,ATX,DDR4,1,1
e41f3479-6697-4e25-8650-190fa2d513c2,1bf0d656-771f-45cb-916f-64a831fa96ea,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,7,7,0,0,0,0,7,0,4.0,SSI EEB,DDR3,0,0
77c87c99-844e-43df-bfd4-df8b19557fff,1748d75f-9025-4830-9b55-7888b452e38d,SSD,250.0,m.2-2280,m.2 pcie 3.0 x4,true,0,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,0,0
3bf12bcc-6662-4dc6-ba75-8c6c73c0cee3,4e58d37e-3547-4b3e-a557-3538c18fff8b,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,3,6,3,0,0,3,0,6,0,4.0,ATX,DDR4,1,1
d714ca4e-edd1-4847-8542-9c68d2585e3c,6a2174c0-ff78-4d93-a22e-d9d6a1094883,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
c856ce61-f66d-4542-baed-651832403ce3,be26f45b-17ea-465d-895a-9b3c108ee7e3,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR3,0,0
d4d99095-9a6d-4398-8dc0-c6e070efb3ad,53c26444-b557-482b-9cff-2b460493e966,SSD,250.0,m.2-2280,m.2 pcie 3.0 x4,true,2,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
eeb027b5-d527-44df-869b-32b8ea5be7bc,9cd6da25-ae99-49ed-b6b3-f34b7d2f5ed3,SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,0,1,0,1,0,0,0,1,0,4.0,Mini ITX,DDR3,0,0
abb4a103-0708-4ffb-b3d7-63b00d2d9d46,4548d373-32bc-4738-bd29-3df84fe161b4,SSD,512.0,m.2-2280,m.2 pcie 2.0 x4,true,0,6,5,0,0,1,0,6,0,4.0,ATX,DDR3,0,0
8c732e80-5989-406e-8c0c-0b641808862b,d6f50583-04e3-409a-a14c-d5232a1b2f2b,SSD,1000.0,m.2-2280,m.2 pcie 5.0 x4,true,3,5,3,0,0,2,0,5,0,4.0,ATX,DDR4,1,1
c387ea60-3aff-4227-844b-2007078e6ec9,66c8bbc9-ee7e-4b33-82b7-3a57b744c6c1,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,0,2,2,0,0,0,0,2,0,4.0,Micro ATX,DDR3,0,0
aaa009da-da0f-488b-a778-1edbf89ba6f9,4bd30495-eb26-427f-9fce-423f94c2be97,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,0,0
797c9c95-6c05-4ccb-bb77-167c7c002f91,084979ad-639b-48a1-87a5-503f6f382fa7,SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR2,0,0
8664d82a-863a-4d2e-a2cb-911f33b8b7ef,b55bae5e-5c45-4378-a380-9f9f2b2357db,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,2,1,0,0,1,1,1,0,4.0,Micro ATX,DDR5,1,1
79be68af-8e01-4e73-8331-b2050ad63032,345106ed-ec36-4680-b1ab-649e8588d0ff,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
d65eec47-a45a-421a-99da-0d4c50ccffc1,81099b6b-1789-46c8-b52b-273f78fa9b6b,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,0,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
f863084b-8eee-4fea-a53c-45f55fce2752,6e6c709e-0f8e-4252-af3e-2fdbbb9f26d4,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,5,2,0,0,3,0,5,0,4.0,ATX,DDR3,0,0
f5e9e9d9-e2ac-449c-a135-0b24b23f9605,279fe5cd-27d4-407b-a00c-cb9fcc61a8f4,SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,0,2,2,0,0,0,0,2,0,4.0,Micro ATX,DDR3,0,0
c93e8f7d-6595-4bde-9011-1315b1397463,cc4d8c51-7ff8-4534-8064-cc945c37b315,SSD,128.0,m.2-2280,m.2 pcie 3.0 x4,true,0,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
2df11138-e7ac-455f-ba4f-1955972ff0c3,4c9a18a5-49c2-4744-a2ff-f08dcf6dec43,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,4,3,1,0,1,0,2,1,0,4.0,ATX,DDR5,1,1
56d6e0da-e10b-413f-923e-bf024358c89a,8bd4b569-0b15-4c8b-b4f6-df532990a99d,SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,2,2,0,0,0,0,2,0,4.0,Micro ATX,DDR5,1,1
68700561-e326-4008-891d-7f3512857e44,a98cb583-c8e4-4262-bae5-26e71b484cb6,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,5,3,0,0,2,0,5,0,4.0,ATX,DDR3,0,0
bb22078b-59e4-4d01-b2d3-feed050a1e78,d6e91521-35b7-4689-98a5-6719c454da81,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,2,1,0,1,0,0,2,0,4.0,Micro ATX,DDR5,1,1
2698e683-59fb-4c21-8aae-f890bb076372,5d2c63c2-8539-4fff-967a-a91fbf1d9133,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,3,3,0,0,0,0,3,0,4.0,ATX,DDR5,1,1
29d72b05-aa3e-4690-9c05-a5fc7636fbb0,7da78a48-d341-4e11-b96b-c8680e10cc1d,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
dde20862-1e0f-4276-84bd-dcd395bc4f8c,3d2b30f0-b347-4c82-87b4-263d1f8d8056,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,4,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR4,1,1
885b25cb-be03-46e1-87e0-d13f478b612e,ad691a45-5ac0-4eee-becc-651122fe111e,SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,0,7,7,0,0,0,0,7,0,4.0,HPTX,DDR3,0,0
1994e547-6b56-465e-8314-77dc07213c74,3922e25b-de5c-4910-b4a8-10e15c97fd84,SSD,256.0,pcie,m.2 pcie 3.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
855069ea-e8c4-4e58-a4a9-6e4932db1cb8,8487816e-d2cb-4bb6-b0d4-8ba9c1abeb8c,SSD,8000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
f223c97e-fe3f-426b-832e-0884b130cc0c,918a40a6-fd3a-42e7-bfcf-d06779b859b8,SSD,2000.0,m.2-2242,m.2 pcie 4.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,0,0
1925203c-dbe3-41c2-9f37-d1fdfc21f1d4,a67e071f-3546-4a97-89df-3842e2067ba6,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,6,2,0,0,4,0,6,0,4.0,ATX,DDR4,1,1
b2cad08b-2da4-4e3e-8b0b-1a2e07edc6a7,9cbb43eb-c770-4fba-970d-06eb2919bb7e,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,3,3,2,0,0,1,0,3,0,4.0,ATX,DDR5,1,1
d973a6eb-5119-478a-a6ba-f86956d6854b,bdef18f4-7122-45ed-b5fb-88df82d1c93a,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,3,1,0,0,2,0,3,0,4.0,ATX,DDR3,0,0
1300bf65-fb66-4baa-9a2e-bff13c96242a,9d961035-f957-4bd6-9dbe-76c696908cca,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,0,0
6852afdf-f5a4-4fac-87c3-90971211dbfb,d86c1eb0-ab81-47be-aa5c-cccae9b161cb,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
aaeb0b17-5317-421a-b687-8c5f294c4037,b606e135-f43b-4103-835f-21cf6c762eab,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,7,3,0,0,4,0,7,0,4.0,ATX,DDR3,0,0
57db9052-1d1f-4b1b-be58-fc5d5b836f52,7da78a48-d341-4e11-b96b-c8680e10cc1d,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
3fa64833-4792-4745-88a2-7a751806a227,458bb139-ef2e-4b83-b784-512c10eefff5,SSD,1000.0,m.2-2230,m.2 pcie 4.0 x4,true,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR5,1,1
06ce0532-cbed-4c6d-8759-b6c429e73c14,8e4f3b17-2a34-4168-8fd6-dc0ea1e05870,SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,2,5,3,0,0,2,0,5,0,4.0,ATX,DDR5,1,1
ae14b480-da0b-4519-96be-18ae8e68abc1,482d9db0-b1fa-4c44-a8ef-108813128150,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,1,1,1,0,0,0,1,0,0,3.0,Mini ITX,DDR4,1,1
56aef634-31cf-43fc-859a-aee832eca564,65899999-dc77-4222-892c-627a65e2e744,SSD,480.0,m.2-2280,m.2 pcie 2.0 x4,true,0,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,0,0
2e1653f3-dcc2-496e-9872-0a03a5796fea,768a8405-f6c9-48bc-8b93-36c8869acfcf,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR3,0,0
51fd31d2-0899-40cc-b8a2-459aa589a472,17fec0ff-0076-4420-9744-09cef62a2eed,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
5bf2d8d1-f544-4656-84f1-08e6d99eef43,39abfe36-9ead-4db7-bf8d-8960f6c7250e,SSD,8000.0,m.2-2280,m.2 pcie 3.0 x4,true,4,3,1,0,0,2,2,1,0,4.0,Micro ATX,DDR4,1,1
dc2ba579-6cb6-4a77-bb5c-893e35d207a0,8a60597b-6573-4389-b3ed-73e783b8cb17,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,0,7,3,0,1,3,0,7,0,4.0,EATX,DDR3,0,0
3526aae8-9a7f-49be-bfb4-3814008bcf59,5bfc33f5-3dfa-4881-b80a-681d9875b93e,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,5,5,2,0,0,3,5,0,0,3.0,Micro ATX,DDR4,1,1
8664d82a-863a-4d2e-a2cb-911f33b8b7ef,39ad1824-3abd-4459-97b4-bc21fb4f5b3e,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
4cd9e23f-2c94-46a5-a50f-f4e1b54483d3,b6e3f52e-79ea-4a21-9637-768dfc698f40,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,5,3,0,0,2,0,5,0,4.0,ATX,DDR4,1,1
fca0e091-7384-4d15-927b-519a994c5838,22c9bc6d-376c-41c2-9833-4897db07e625,SSD,1000.0,m.2-2280,m.2 pcie 5.0 x4,true,2,3,2,0,0,1,0,3,0,4.0,ATX,DDR4,1,1
384a8f6d-77c8-4930-92f7-2ecd1efdef83,bfbd6ed8-a085-4a0b-bc3b-dfacfc2cc920,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,3,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,1,1
6d64bb5a-b023-49f5-8e10-50489e14ae33,03cd8569-4828-48fb-8cfc-e003d9aa8423,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,5,2,0,0,3,0,5,0,4.0,ATX,DDR3,0,0
c0297653-1264-4531-a396-1ed1eef4c350,7d4b54a0-d868-4546-bfa2-764658815ad8,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
c7749c37-1854-417e-8de2-262b75fa341b,a6838952-33d9-4fc8-814c-1e4099224a35,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
786f3fa1-2b2f-4b6c-b4bb-bdf293c8bc60,b9437b6c-1ef3-41ad-bff5-f14d3014ef82,SSD,500.0,m.2-2280,m.2 pcie 3.0 x4,true,0,4,1,0,0,3,0,4,0,4.0,ATX,DDR3,0,0
62558c95-afbb-4fc0-9970-00932cb4bcc3,7b75b1de-08fa-4ccf-84d4-28a2a4bbef76,SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR2,0,0
abb4a103-0708-4ffb-b3d7-63b00d2d9d46,ede53059-c4ef-4701-ab5e-41c4e72d7835,SSD,512.0,m.2-2280,m.2 pcie 2.0 x4,true,3,4,3,0,0,1,0,4,0,4.0,ATX,DDR5,1,1
47680bad-817e-460a-a131-11c3a275f8cd,e209a926-007e-442b-82b0-7ede783e845c,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,5,2,0,0,3,0,5,0,4.0,ATX,DDR4,1,1
dec074a4-cdd3-49de-a860-a8cb38df3a39,9bbd01e5-a96e-4a49-8626-ee6e3badb6fc,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,6,4,0,0,2,0,6,0,4.0,ATX,DDR4,1,1
4d44d900-60b5-4e50-9578-a3a1ba9ed681,5bd05286-563e-461e-b9f7-9ef1183efc44,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,3,5,3,0,0,2,0,5,0,4.0,ATX,DDR4,1,1
9c9c4911-54f0-47d2-9915-ccbd02370e58,511cd3cd-e00e-4179-9458-5fbf50d4ceb4,SSD,256.0,m.2-2230,m.2 pcie 4.0 x4,true,0,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,0,0
94e7a83d-9e9a-4ca9-aefc-8e72b68d3d91,235671f1-f5cc-4fe7-bf77-49d24663851e,SSD,1000.0,m.2-2280,m.2 pcie 5.0 x4,true,3,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR4,1,1
5a74f8d9-d400-4acf-8633-f9930ac2d640,aa06fdd0-0641-48c4-8848-b460fc8f26f3,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,3,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,1,1
3f07f23c-c1e4-4bd6-a935-5e6cc40b47c7,39794990-979b-4e9d-a5f4-151df5834be9,SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR4,1,1
3ccbae8e-0941-4c1d-81f8-de80866bd231,73410d29-9b89-4bf6-9cbe-6a068780635c,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,3,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
0c5a8cd6-0dd5-406c-b725-849e0a73ed2f,ea448e40-1aac-401c-96a1-8d823de4a48b,SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,0,6,5,0,0,1,0,6,0,4.0,EATX,DDR2,0,0
aaa009da-da0f-488b-a778-1edbf89ba6f9,aed7a3c3-2dad-425f-baa5-9206eeb8d450,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,0,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
2015e972-8f5f-4588-be0c-30ed2b68bc05,d62a776f-27e0-4e21-ad73-1d8f17123e8e,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,4,5,4,0,0,1,1,3,1,5.0,ATX,DDR4,1,1
e38daed1-b7c0-4bd0-ac2f-1e973d1f3741,5e997e0d-8343-47c3-9561-83c4c1564928,SSD,250.0,m.2-2280,m.2 pcie 3.0 x4,true,4,3,1,1,1,0,0,1,2,5.0,EATX,DDR5,1,1
7b70dd5a-7c87-4fbc-9702-aef121b57f48,6761c8da-235a-4a3b-ab5c-1af5bdd9b809,SSD,500.0,m.2-2280,m.2 pcie 3.0 x4,true,0,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR2,0,0
1bfede6c-269f-49aa-b46b-b88835a109b9,2ec79c1e-7caa-4e9c-bc9d-ecf8efac64b5,SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,3,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
7fb4ce4a-91c9-407a-ae40-9f72be92b110,233be299-2d6e-4b39-8bf7-e0f6ff181e2c,SSD,128.0,m.2-2280,m.2 pcie 3.0 x2,true,2,3,3,0,0,0,0,3,0,4.0,ATX,DDR5,1,1
d92bfbbb-ab6b-45ee-8a48-534e262aa845,9233d14f-bdeb-4ebf-999d-850092f14f4e,SSD,2000.0,m.2-2230,m.2 pcie 4.0 x4,true,0,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
a1066cce-358c-4567-b290-179a432d35d6,0cce9e90-8c90-4e74-8b5d-8e0fa42fee0e,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,4,3,1,0,1,1,3,0,0,3.0,Micro ATX,DDR4,1,1
8fdbba3c-3b5c-4cbc-89a1-7f564c8830dd,05aca021-618d-48cb-9ced-d0f7196b961b,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,0,2,1,0,1,0,0,2,0,4.0,Micro ATX,DDR3,0,0
a6a0a762-d07f-4d9c-aced-fa4dd976e3a4,aae3c8cc-2341-472a-9b8b-6a9ab77ca42e,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,0,5,3,0,0,2,0,5,0,4.0,ATX,DDR3,0,0
88a5ea11-2433-4086-9db5-f6252661823d,ba70c117-dac6-4921-b0b4-139e574e32aa,SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,0,1,1,0,0,0,0,1,0,4.0,Micro ATX,DDR3,0,0
9992096d-31d1-4b3a-91dd-e9597a4e1764,39249708-ded2-4727-be86-3bf8ace5555b,SSD,256.0,m.2-2280,m.2 pcie 4.0 x4,true,0,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
bf46a54f-9e39-4a36-b518-e7879fc935fe,e3a438ee-fd80-4960-916a-a006be345527,SSD,3000.0,m.2-22110,m.2 pcie 4.0 x4,true,3,5,3,0,0,2,0,5,0,4.0,ATX,DDR4,1,1
bf638fd7-3c68-48fa-8cde-b25acbb89d0c,bccc091f-b448-4905-8ae1-cda95514d4a2,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,3,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR5,1,1
172e5478-cf00-43d8-9479-1b4c1cf64be6,a039fcc5-e7a9-4b18-a310-d76d6169cedb,SSD,512.0,m.2-2280,m.2 pcie 3.0 x2,true,3,6,3,0,0,3,0,6,0,4.0,ATX,DDR4,1,1
47f2a2e6-d4b4-4d87-933b-a229e6a853d0,2745fe14-df24-4f7d-992f-d82ff6f64d89,SSD,2000.0,m.2-2280,m.2 sata,false,4,5,2,0,0,3,0,5,0,4.0,ATX,DDR4,1,1
dc745833-b1f6-4fba-9e37-1a82446cb2b9,692ad6c3-3f13-4812-9188-b1d36c8349f1,SSD,960.0,m.2-2280,m.2 pcie 3.0 x4,true,0,4,3,0,0,1,0,4,0,4.0,ATX,DDR3,0,0
2a7c1b44-e986-4d35-88f5-4b2ab40dd983,23a417fd-93f3-4bce-b0ec-0c76d2775fa9,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,3,4,1,0,1,2,0,3,1,5.0,ATX,DDR5,1,1
1ff1b67b-9ebe-4c8f-8b32-74458509e529,333e43db-78ed-4d87-bd33-7ae00dd3acdd,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,2,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
988e477b-5f77-4b1c-a852-2c2f6494eaa9,e0d41b7f-f819-475f-abfc-a1096b2c776f,SSD,256.0,pcie,m.2 pcie 3.0 x4,true,3,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,1,1
